0,APP ID,description,class
1030,1253051434,"This application is a first-of-a-kind modern digital music library of Armenian traditional songs and instrumental music.
It includes more than 500 pieces from the Armenian golden national collection, compiled into a single record library spanning folk, spiritual and instrumental music.  Three hundred folk, 100 spiritual and 100 instrumental pieces, as well as minstrel music, have been recorded so far. The list includes songs and music from the historical regions of both Western and Eastern Armenia.  
The application can be browsed in English, Russian, Armenian (both Eastern and Western dialects).
The “Traditional Armenian Music Treasury” cultural project is implemented by the “Cultural Renaissance” Fund since February 2014. The idea was conceived in August 2013, and the project aims to create a modern digital library of Armenian folk and spiritual songs, in conformity with international standards.",0
1031,680528942,"* Perfect for smaller children
* Learn the alphabet in a playful way
* Have fun drawing and coloring!

With this fun game for small children and children, you can learn about the ABC in a playful way. Just tap the respective picture and start drawing and coloring. This is fun for the whole family.

Features:
- iPad/iPhone compatible
- Optimized for Retina display
- Select colors and brushes
- Send image to email/twitter
- Save image with or without background
- Undo, erase and delete
- Load own pictures from camera
- Regular updates",0
1032,1284508726,"TI Mobile from Travel Incorporated gives you real-time access to your travel eItineraries. Simply book your trip online or with our travel consultants and you can quickly get access to your eItineraries. View your travel plans by simply clicking on the trip calendar and then access your full eItinenary.


With the TI Mobile app you get:

- Quick access to trip details
- View flight segments with seat number and confirmation numbers
- View hotel segments with details about your room
- Get current flight status: on-time, delays, and more


To access to TI Mobile:

- Use Travel Hub or Personal Travel Portal company required credentials.",0
1033,958925878,"PurpleTrail for iPhone and iPad makes it easy to design your own stationery.  With the PurpleTrail app you can access thousands of fresh, beautiful designs and easily customize them with your own photos and personalized text, along with your choice of fonts, colors and backgrounds. When you’re ready, hit order and we’ll print, package, and ship your cards directly to your door. 

Whether you are sending invitations, cards or announcements, you won’t find better customization options and more professional, quality printing anywhere else!

More reasons to download the PurpleTrail app:

*Easy To Create – Adding photos from your mobile device and personalizing text is fast and easy!

*Quality You Feel - All of our invitations and cards are printed on high-quality card stock that is far superior to the flimsy photo paper offered by most stationery companies.

*Access From Anywhere – Your PurpleTrail account can easily be accessed from the iPhone, iPad app or from the web at www.purpletrail.com.

*Fast Shipping – Rush processing and expedited shipping options are available so you can get your printed cards quickly.

Didn’t think ordering printed invitations and cards could be so easy? Think again! The PurpleTrail app makes it easy to create and order on the go. 

Download this FREE app and get started!",0
1034,694684732,"Pass the CFA® 2015 Exams with the Review app from 5 A Day Prep! (No registration required) 

Contents: 

1. Free product: A sample of our study product for the CFA® L1 Exam which comprises of a selection of 53 study cards drawn from across the CFA® L1 curriculum (that's literally over 10% of the content!).Our free sample also include complete material for Readings 1 and 2.

2. In-app products: Comprehensive CFA® L1, L2 and L3 study cards that offer up-to-date and complete coverage of all 18 study sessions. 

BONUS: A success manual is made available to all our users with our free product edition which REVEALS the only strategy that works on the CFA® L1 exam every single time.  

How do the 5 A Day Study cards help you ace the CFA® Exams? 

For the CFA® L1 Exam we offer 350+ study cards that covers the latest 2015 June and December CFA® Level 1 syllabus. It may be hard-to-believe, but we managed to compress 3000+pages of content into a pack of cards and eliminated nothing in doing this!

For the CFA® L2 and L3 exams we offer study card packages similar in structure to our L1 cards. Please try out our free sample to get a better idea of what we offer.

Product Features: 

By creating a ""pack of study cards"" based on 5 scientifically proven principles of memory-retention we created a product that was not only a highly effective way to remember concepts before, on and after exam-day but also created a much more portable and less daunting study solution that you can prepare with anywhere, anytime.

What are these 5 principles of memory retention? 

* SPACE OUT LEARNING: Depending on your game plan study as few as 5 high impact review cards at a time 
* REINFORCE CONCEPTS: Review the cards as many time as you need to reinforce learning 
* CUSTOMIZE YOUR STUDY PLAN: Because no study plan works for everyone, we recommend that you create your own. Whether you plan to cram at the very last minute or have several months left before your exam, our cards are designed to seamlessly fit in with your game plan. 
* ENGAGE VISUALLY: The 5 A Day study cards are visually a class apart compared to all other CFA® prep material and you can see this in our free sample. We have adopted a highly visual and easy-to-read content style to ensure that your prep experience is highly engaging and productive 
* GAUGE YOUR PROGRESS: Our indexing has been optimized so that you always know exactly how much material you've covered 

Unique Features:

* Freehand highlighting- Unlike other CFA® apps, you can write anywhere on our product, use your finger or stylus to annotate and make your own notes- just like you would do on a hard copy 
* Add typed post-its, notes, clippings to notes: Again anywhere on our product 
* Thumbnails/ Contents Menu/ Search: Use page thumbnails/ Contents and the in-edition search tool from the menu to find what you need when you need it 
* Starred Search- Pull out all your highlights,notes and bookmarks by clicking on the star search icon on the thumbnails menu 

Need a hard copy of our app? 

We are able to ship our product in print version to any country within 10 working days. Visit our shop at 5adayprep.com to place orders

Required Disclosure:

The CFA Institute does not endorse, promote, or warrant the accuracy or quality of the products or services offered by 5 A Day Prep. CFA Institute, CFA® and Chartered Financial Analyst® are trademarks owned by CFA Institute.",0
1035,1258818626,"Welcome to the Cedarville University Campus Experience Office event app. Our office houses both our Student Life Programs and Event Services offices. We exist to support the mission and vision of Cedarville University by providing an exceptional and holistic customer experience for the students, faculty, staff, and guests of Cedarville University.

We offer a wide range of event planning services to the University family and off-campus guests. Our events offer something for everyone—from third graders to high school students, from college students to Christian leaders. Each event seeks to provide opportunities for spiritual development, academic or professional enrichment, and exposure to the Christ-centered education available at Cedarville University. 

In each event we plan, we ask ourselves how we want our customers to think, feel, and respond. We seek to ensure each and every client the highest level of service for the Word of God and the Testimony of Jesus Christ.

We have created this app for you to easily use your phone to help guide you around the Cedarville University campus during your event. On this app, you will find general information, maps, hotel and food options in the area, event schedules, and much more! 

To learn more about the Campus Experience office please visit our website at https://www.cedarville.edu/Offices/Campus-Experience.aspx",0
1036,1116736586,"""Daily English"" is a free and easy to use App that provides thousands of phrases and sentences to help you speak English more effectively.

Features:

1). Free and very easy to use
2). Lists of thousands of English phrases and sentences with their meaning in Chinese, Spanish, Italian, Portuguese, Indonesian, Filipino, Thai, Vietnamese, Turkish, Arabic, Urdu and Hindi.
3). Play audio to listen to each phrase and sentence
4). Bookmark your favorite phrase or sentence
5). Share content view Facebook

Everything you need to improve your English speaking and listening skills is available in this Free App.",0
1037,1186466891,"Connect and engage with the Richwoods Christian Church app! You will be able to fill out prayer request cards, give, get a map to the church, and more!",0
1038,1025510484,"Tap to Run !!!

Best Easy run game! just tap! 

Tap tap tap!!! your screen !!! to Run fast!


You are the hero of the team


Put all the players pushed the Ball


Be the best player!


3D Pixel , Retro, 8bit  Style Graphic Game!",0
1039,534252638,"Challenge the Best MotoCross Pilots extreme!

Compete in 10 tracks more and more extreme and try to win the Ultimate one!
Real sensations are waiting for you: FreeStyle, Giant Jumping and more!

If you are in the Top 3 of each race, you win many money and you could buy a better MotoCross to break all records!
Don't miss the huge ramps to get more money and make really cool jumps!

The score of each race is recorded.
Share your score online and try to stay in the world ranking!
The flag of your country will appear on the international scores table.
So you can compete with players around the World!
You can see the rankings at any time by clicking on the logo ""World High Scores"".

••• Game Features •••

• Challenge the Best MotoCross Pilots extreme!
• Full 3D Real Time rendering
• 10 different tracks
• Incredible arcade physics
• Giant jumping
• Spectacular SFX
• Get many $ to buy better MotoCross
• Customize your MotoCross
• Training mode
• Realistic sound environment
• Music by ""The Almighty Grind""
• Boost Bonus
• Select the difficulty level
• Use accelerometer or virtual arrows to control your MotoCross
• Upload your Score and enter in the World Ranking",0
1040,1373637729,"Draw N Guess 2 Multiplayer - The next chapter in #1 drawing and guessing game in the world. 

With more than half a billion drawings drawn, Draw N Guess is more than just a social drawing game. It’s very addicting with lots of cool new features and enhancements added along with everything it had previously.

Use your creative skill to draw the given word, and let the opponent guess that word and then vice versa. The world’s most popular drawing and guessing game is free to play! 

What is Draw N Guess 2?
* A real-time DRAWING AND GUESSING Multiplayer online game
* Best of Pictionary type games and easy-to-play
* Fun playing and chatting with the payers all around the world
* Switch on to Party mode to play with friends
* Earn lots of coins and trophies as rewards for winning the game 
* Levelling up will progress your way to top the leaderboard 
* Connect with Facebook or Google and play DRAW N GUESS socially
* Share your drawings with the world to showcase your artwork
* Surprise yourself with exciting gifts by unlocking the treasure box

PARTY MODE with GROUP CHAT:
Invite your friends and play together in a party mode. 

PRIVATE CHAT:
Even if you are not playing, you could still enter into a private chat with other players who are added as friends. 

TREASURE BOX:
Spin the Wheel and win amazing prizes like coins, avatars and titles by unlocking the Treasure Chests.

AVATARS:
Show off yourselves in different avatars that match close to your personality.

TITLES:
Entitle yourself with the best title describing your true self. 

COLOR SETS:
Pick the right sets of colors to make your drawings look more colorful and beautiful. 

DRAWING TOOLS:
Choose from a catalog of drawing tools like Crayon, Brushes, Paint Roller, Highlighter, Marker, Spray, etc to showcase your artistic skills.

UNLIMITED LIVES:
Avail a monthly subscription and get unlimited lives to play with.


How to play?
Create a new Profile by Logging in using Facebook or Google. You could also play as a guest. 

Click on the Play button and then the fun begins! To win a round, be very quick in guessing the word of the drawing. And also, the points will be given based on how fast you guess or draw. So, literally go crazy making rapid guesses! To grab the bonus points, you need to play really well. You can also play live games with your family, friends or other players from all around the world. 

If you have any query or face any difficulty when playing Draw N Guess 2 Multiplayer, please write to us at support@timeplusq.com

Sounds simple, but it's unbelievable how amazingly fun and addictive Draw N Guess 2 can become!  So, what are you waiting for? Download Draw N Guess 2 and start having FUN!!!!!
If you like Draw N Guess 2, please support us by rating the game.",0
1041,1178602593,"Baby Animal Hair Salon 2 now with even more cuteness and hair styling fun! New animals, new hairstyles and new fashion adventures inside!

Play with 9 super cute jungle animals and choose who to style first - baby and mommy panda, baby and mommy bear, baby and mommy giraffe, baby and mommy leopard or baby kitten!
Wash, shampoo, rinse, dry, cut, curl, comb, dye, shave and trim animal hair and fur. Do manicure and makeup. Visit sloth's fashion dress up salon and design tons of crazy cool outfits for each jungle animal. Color your favorite animals, collect trophies and watch videos for kids in the best animal hair salon!

Baby Animal Hair Salon 2 games for kids and toddlers:
· NEW! Chubby baby panda is so messy - change the diapers, shower her and do the cutest newborn animal haircut! 
· NEW! Curl, dye and style her mommy panda's hair. Apply glitter eyeshadow for an amazing look!
· NEW! Wash away the paint from baby bear's fur and turn him into a charming little gentleman!
· NEW! Mommy bear is forever young, play hip hop makeover with her and design the coolest look!
· Help baby leopard get a tan, paint spots on his fur and cut his nails!
· Wash mommy leopard's fluffy fur, style her hair and do the leopard nail art!
· Clean up baby kitten from twigs and tree leaves, shave her white fur and dye it pink!
· Shower baby giraffe, wash her dirty clothes and color her curly hair green!
· Wash and shave long hairy giraffe legs, dye her hair and do a rock star makeup!
· Play jungle fashion designer and dress up every animal in the most stylish clothes!
· Color jungle animals - a sloth, a giraffe, a toucan and a leopard - in your virtual coloring book!
· Watch videos for kids, get coins and use the to unlock new game items!
· Play Baby Animal Hair Salon 2 daily and collect cute trophies!

Free & Paid Game Content
This app is free to play but there are certain in-game items that may be purchased for real money.
You can play Bear, Panda, Dress Up and Coloring mini games for free.
You can purchase Baby Panda, Baby Giraffe, Baby Leopard, Baby Kitten, Baby Bear, Giraffe and Leopard mini games for $1.99 each; or get the full game version with no ads for $4.99.


ABOUT TutoTOONS Games for Kids
Crafted and play-tested with kids and toddlers, TutoTOONS games cherish the childhood and help children learn the basic life skills through games they really love.
Dress up games can develop creativity and art skills, cleanup games build good every day habits, cooking games show how to help parents at home, pet games teach to share and care. These are just a few examples how TutoTOONS games let children explore the world around them and develop on their screen time.

PRIVACY
This app is free to play but there are certain in-game items that may be purchased for real money. By downloading this app you agree to TutoTOONS Privacy Policy and Terms of Use.

Discover more fun with TutoTOONS!
Play our games: http://tutotoons.com/games
Follow us on Twitter: https://twitter.com/TutoTOONSGames",0
1042,304090210,"Ready to learn Japanese? Meet your personal sensei-in-a-box.

Human Japanese presents the Japanese language from square one in a warm, engaging tone. Going much deeper than the canned phrases and vocab of other products, it approaches the language in an integrated way, with discussion, recordings, animations, illustrations, photos, reviews, and more. 

The core promise of Human Japanese is to show you how everything works and never to expect you to magically know things that we haven’t yet taught you. This makes your journey into Japanese a joy, as each new piece that falls into place makes sense and every new example sentence is comprehensible. 

Key concepts are explained with warmth and humor, drawing you into the nuts-and-bolts that you need to understand Japanese while keeping things down-to-earth and engaging. Our goal is to lead you from one “light bulb moment” to the next so that you stay energized and excited about the language.

Human Japanese contains: 

* More than 500 pages of interactive content 

* Animations of every hiragana and katakana character 

* Over 1800 recordings of vocabulary words and phrases spoken by native speakers 

* More than 800 example sentences

* Ingredients(TM) example sentence breakdowns on every example sentence for total clarity

* Interactive games and review quizzes that keep track of your response history to help focus on trouble spots

* Dozens of photos and cultural notes to connect your Japanese to real life

* And much more!

Human Japanese will impress you with its warmth, beauty, and wit. Download it today and start your journey!",0
1043,1169165413,"The world ended on the day the bombs fell. Since then, it's always been like this: disease, hunger, death.

What's left of the people scavenge for existence under the unfeeling gaze of the elegant, masked Aristocracy. Green Lung scourges the population, only briefly held at bay by the precious vaccine - and there's never enough to go around.  

Amy Wellard is a young mechanic drawn into the covert war between the forces of the Aristocracy and the mysterious, brutal rebel Danton. Can she play both sides - or will she be forced to choose? Is Danton right that the Aristocracy are hiding something important - and if so, what?

-- Reviews --

Rock, Paper, Shotgun: ""Grown up, well written, carefully paced, and genuinely interesting to explore.""

RPGFan: ""Shardlight is crafted beautifully with pixel art reminiscent of the point-and-clicks of yesteryear"" 82%

Adventure Gamers: ""A dystopia with style."" 4/5

Just Aventure - ""If you're looking for a classic point-and-click adventure, then you’ll love Shardlight. The story, characters, voice acting, and music are a treat.""",0
1044,1278217327,"Are you a super fan of basketball game? If yes, this terrific Basketball 3D Games game is a sure bet that you should play! Shoot, touch, increase score! Hit the court with basketball game and challenge the world! 

Features:
- Easy moving and shooting!
- Free to play!
- Shoot balls into basket
- Touch to choose ball and untouch for shooting it
- Move finger left/right to change ball direction
- Hit two balls continuously makes a chain
- Juke and cross over to get to the basket!
- Three chains reward a gold ball
- Fluid animations and smart touch controls
- Basket (hoop) can move horizontally, vertically and squarely
- Played by Stage, each stage has fixed target, time
- Basket speed increases when stage increases
- Win big games and upgrade!
- Easy to pick-up, challenging to master
- Block shots!

Coming soon:
- 2 player split screen mode
- 2 different online multiplayer modes

Basketball battle is a real style game that lets you dril your skill and then to play ball all over the UK, USA...
Let's download right now. I believe that not waste your time to download and play basketball.",0
1045,1087376499,"OKC Zoo's Official iPhone Application featuring visitor information, latest news, events and more! Learn more about the animals, attractions, and conservation programs at the OKC Zoo from your iPhone!",0
1046,1267207286,"Building the future. From the dream to result

This year forum is gathering unique speakers, people of action and innovative thinking, those creators of the new time and new values, who dared to make their dreams come true.

Here one can find partners and establish reliable and long-term business ties. Forum is gathering thousands of entrepreneurs on one stage, who are configured for communication and business networking. 
Besides, all new acquaintances will keep on your smartphone, in the mobile application ""OLEROM FORUM 1"". Here you can simply connect with forum participants during and after the event.

OLEROM FORUM 1 SPEAKERS FOR THE FIRST TIME IN UKRAINE
- Steve Wozniak, co-founder of Apple company
- Charles Adler, co-founder of the crowdfunding platform Kickstarter
- Marshall Goldsmith, the most titular business coach of the world
- Illya Laurs, founder of the online application store Getjar and venture fund NexturyVentures",0
1047,1264585846,"The HandyFoods IGA Rewards app is the best way for our loyal shoppers to receive savings every time they come in to the store!  It's as simple 1, 2, 3:
 
1. Download the app.
2. Adding coupons and specials to your cart, and
3. Presenting loyalty card to cashier to scan at check out. 
 
Claim as many coupons as you want with one simple scan! No more searching through mailers or printing out emails. HandyFoods IGA is bringing rewards right to your mobile device!",0
1048,693111926,"Yee-haw! 

Are you looking for something fun, cool, addicting, and entertaining and educational cowboy games for your kid? 

Let’s make fun more educational! It’s the all in one activity app right in your smartphones and tablet devices for your kids, a child safe app. 

Woo-hoo! 

Cowboy Kids Games is compose of alphabet tracing, cowboy puzzles, toddler counting numbers, writing letters, cowboy mix and match game, cowboy memory pairs game, toddler coloring book, cowboy painting. It is an all in one cowboy game for your kids of any age – baby, toddler, preschool, and kindergarten. It is designed not only for kids but also for that kid in you. 

A fun-filled cowboy educational game and cowboy activities inside: 
1. Alphabet Tracing - Learn to write letters 
2. Toddler Counting – Learn to count numbers 
3. Toddler Puzzles – Enjoy the super fun cowboy puzzles, easy and simple to master 
4. Mix and Match – Mix and match cowboys 
5. Toddler Matching Game – Memory pairs game, find all pairs and win the game 
6. Coloring Book – Cowboy Coloring Book 
7. Patterns - Guess what is next in the pattern

Yee-haw! Come and enjoy the wild, wild west treat with Cowboy Kids Games app, an awesome app for your little cowboys and cowgirls. A great adventure fit for your kids! 

For the parents, do join our community and tell us what you think or your comments and feedback. We truly appreciate anything you can give us. 

Like our Facebook Page, http://www.facebook.com/FamilyPlayApps, and get the latest updates, contests and some freebies. 

You can also follow us on Twitter, @FamilyPlayApps, to get the latest news and new apps from Family Play. 

No Sound? 
If the sound is not working, make sure the mute is turned off, then turn up the volume and the sound will work. 

Need Help? 
Contact us with any questions or comments: support@familyplay.co 

We Value Your Feedback 
We always welcome your feedback, comments and suggestions. You can contact us at support@familyplay.co 
If you do like our app, please take a minute to rate and write a great review.",0
1049,1158679671,"Want to become a plumber ! Download this app !!


Features:


[+] Plumbing Courses

[+] Plumbing License to Practice

[+] Plumber's Toolbox

[+] Plumbing 101 Techniques

[+] Drain Choke

[+] Electric Problems

[+] Plumbing Business Ideas

[+] Repair a Garbage

And Much More !! 


Buy Now Before Price Goes Back Up!",0
1050,1294470266,"City buildings are on fire. 911 Rescue is called for help and people are waiting for help. This is your time to prove yourself the city hero and reach the fireplace immediately to put off the fire. You are the only hero in the city, you are the fire fighter and you are the expert ambulance driver. Drive the Ambulance to get the burnet patients to hospital. 
Fire fighter truck parking simulator is designed with interesting game-play. You have to drive fire engine to fire building, park your truck aside, take control of water hose and fire extinguishers to extinguish the fire. Do it quickly before the fire goes out of control. You have scarcity of time so drive perfectly to reach in time and control the fire. This is not only your duty; as you have put off the fire get behind the steering of Ambulance. Get the injured and patients to emergency hospital. 
Download for free to enjoy interesting ambulance rescue and fire brigade missions. 

Features of Fire Truck Rescue Sim 3D include:

Heroic firefighting missions
REAL Smooth simulation controls
Realistic city environment
Multiple cool fire trucks
Amazing 3D graphics",0
1051,520096896,"Applicazione d'utilità per Navigatori e Naviganti, permette di monitorare lo spostamento della barca in base al punto di ancoraggio salvato, calcolando la regione circolare di sicurezza dell'imbarcazione

ATTENZIONE:
L'uso prolungato del GPS mentre ANCORAlert &egrave; in background, potrebbe ridurre fortemente la durata della batteria.

WARNING:
Continued use of GPS running in the background can dramatically decrease battery life.",0
1052,1255148674,"Business & Financial - International News, Currencies & Economic Indicators | MENAFN.COM",0
1053,1193282692,"EZ TAG Express takes the hassle out of paying on Houston-area toll roads. Save time and skip the cash line! Simply download, set up your account with your vehicle and payment information, and get on the road. An EZ TAG Express account lets you use the designated EZ TAG lanes on Houston-area toll roads. (Note: EZ TAG Express cannot be used on TxDOT’s Grand Parkway at this time.)

EZ TAG Express is a new type of account and is only available within the mobile app. 

Highlights:

• Quick and easy account setup
• You do not need to buy a traditional EZ TAG
• Toll history available within the app
• With EZ TAG Express you pay the standard cash rate (non-tag rate)
• Works on toll roads in the Houston region, except TxDOT’s Grand Parkway
• One vehicle at a time, change it as often as you like
• Improved design allows enhanced customer experience

Key benefits:

This app lets you save time by skipping the cash lines, and doesn’t require you to purchase a tag for your vehicle. This app is optimized to run on iOS devices.

Please drive safely and remember that the HCTRA Incident Management Division responds to incidents and safeguards stranded motorists who need assistance while using Harris County-operated toll roads.",0
1054,1107823756,"The only true Personal Training app you will ever need.
 
Adasse [pronounced: ""Odyssey""] 

Custom Training 

Choose the options that best represents you and your goal. We will create a proper fitness plan tailored for you. Each week you will receive a new routine developed to reach your desired goal. Our library has over 600 exercises to give you the variety of workouts to keep things fresh and fun.

Workout From Anywhere

Whether you plan to exercise at a gym, park, office or from the comfort of home, we will use your surroundings to structure each workout to reach your goal.

Track Your Progress

We will keep track of the weight, sets, reps and duration of each exercise you complete. Use this tool to progress in your fitness level.

Exercise Like The Pros

Unlike workout videos and fitness classes, you will train with personalized workouts. Athletes, fitness models and bodybuilders have trained in this style for decades. This traditional way of exercising is proven and timeless.

Subscribe for $7.99 a month to receive the best training out there!

Each subscription is auto-renewing and payments will be charged to your iTunes Account at confirmation of purchase. Your subscription will automatically renew unless auto-renew is turned off at least 24-hours before the end of the current period. Your account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal. You will be able to manage your subscriptions and turn off auto-renewal by going to the Account Settings after purchase. No cancellation of the current subscription is allowed during active subscription period. Any unused portion of the free trial period will be forfeited when you purchases a subscription.

http://adasse.com/privacy
http://adasse.com/terms",0
1055,739773583,"***ANNO: One of the world’s most successful city-builder strategy games is now available on smartphone and tablet!


PLAYER REVIEWS:
5/5 Very fun and addictive game
5/5 Good way to pass time and challenge yourself to bring up a civilization. 
5/5 I've always loved base and empire building games, but for a mobile game it's amazing.  It's now my second favorite game ever!!!


FEATURES:
BUILD YOUR EMPIRE STONE BY STONE: Construct a wide range of buildings to meet each one of their needs, such as entertainment, education or religion.
MANAGE more than 60 resources and 150 different buildings, to take advantage of the special traits they offer. 
BECOME A CITY PLANNER: Prove yourself to be a smart city-planner by raising metropolises and find the right mix of residential complexes, production facilities and infrastructure.
ACQUIRE more power with your ever growing empire: build a big fleet, discover new islands and widen your realm step by step.
ENJOY every island in the game. They are unique and offer specific resources which you can plant and harvest!
INVITE friends to join the game and trade resources with each other. Play your cards right as a diplomatic merchant, and you'll get all the resources you'll need!
CHAT with thousands of players and stay in touch with the ANNO community!


JOIN YOUR COMMUNITY!
FACEBOOK: https://www.facebook.com/AnnoBuildAnEmpire
TWITTER: https://twitter.com/annoempire_en
YOUTUBE: http://youtube.com/user/Ubisoft   

*requires iOS 7.1 : iPad2, iPhone 4S or higher*


PLEASE NOTE:
An internet connection is required to play ANNO: Build an Empire.
This game is free to download and play but some game items can be purchased for real money. You can disable in-app purchases in your device's settings.",0
1056,1197477011,"CMHC provides a single point of access for busy practitioners to stay abreast of evolving science, clinical practice advances and continuing education in cardiometabolic disease prevention and management.",0
1057,1176505493,"Unegui.MN сайтын мобайл аппликейшн.

Монголын номер нэг худалдааны сайт Үнэгүй мн:
Хувцас хэрэглэл
Үл хөдлөх 
Автомашин
Ажилд авна
Хүүхдийн бараа
Компьютер сэлбэг хэрэгсэл
Утас, дугаар
Гэр ахуйн цахилгаан бараа
Гэр ахуйн бараа
Төхөөрөмж, барилгын материал
түлш Амралт, гоо сайхан, спорт, хобби 
Амралт, Мал амьтан, ургамал Мал амьтан, ургамал
Үйлчилгээ",0
1058,483396759,"When you're on a diet or just trying to eat healthier, check out our library of low carb recipes that are still high in flavor.

To sustain a low carb way of life, make sure you eat healthy foods that you enjoy, not as a burden. Use these gourmet high-protein, low carb recipes suitable for the most low carbohydrate diets.

Low-carb recipes aren't just for people with a chronic illness or those who are overweight. In fact, controlling your intake of carbohydrates like sugar can be a very healthy change in anyone's diet. Many low-carb recipes are also low in fat and calories. We have carb-controlled recipes for dishes featuring meat, fish, poultry or for Seafood and Very Low Carbs.

You can browse the recipes in this application by categories and search recipes by recipe name, you can even select criteria of ingredients and search for the relevant recipes. You can even favorite the recipe and add it to your ""My Favorites"" section.",0
1059,1123552409,"Hidden Agendas Mystery is a game for all hidden friends!

Test your observation skills and let's see you can find all hidden objects from the scenes!

Features:
=> Game has 2 different packs.
=> Game has total 20 mind testing levels.
=> Each level you have to find out 10 hidden objects from the name,which is challenging for you!
=> Hint is available for your help,if You can't find objects! Here we give You 2 hints for free! 
=> magnifier for zoom function to find objects quickly!
=> if you want more hints,You have to buy from Shop!
=> Play carefully don't touch anywhere,every wrong touch you lose score and time!
=> Game Center is  available to challenge your friends!

This app is available for iPhone, iPad, and iPod touch!

download it today for free,and play amazing mind testing apps!

If you like our app, please take a time & rate it!",0
1060,1289227420,"Download our new amazing app for the Residents of Wimbledon. Now residents can pay rent, get community information in real time, find out about community events and much much more!!",0
1061,925371550,"Wheel allows you to control and customize your Copenhagen Wheel - the new device from Superpedestrian that transforms your bicycle into a smart electric hybrid. Named one of TIME Magazine’s 25 Best Inventions of 2014.

Superpedestrian is focused on urban mobility. Our mission is to help people move through cities more seamlessly. 

The Copenhagen Wheel contains a motor, batteries, multiple sensors, wireless connectivity, and an embedded control system. The Wheel learns how you pedal and integrates seamlessly with your motion, multiplying your pedal power 3x—10x. It makes hills feel flat and distances shrink, so you can cycle just about anywhere.

The Wheel app works with the Copenhagen Wheel to give you:

SMART CONTROL
All actuation of the Wheel happens automatically via the pedals through sensing and control algorithms. When you pedal harder, like when you're going uphill, the Wheel provides more assistance. Using the Wheel app, you can vary the level of powered assist.

TRENDS AND INSIGHTS
Get more from your Wheel through the Wheel app by tracking personal usage statistics including time, distance, calories burned, power, elevation climbed and more, all of which can be compared and shared with friends.*

YOUR KEY TO THE WHEEL
When you own a Wheel, the Wheel app gives you control of your Wheel, and allows you to give your friends and family access to your Wheel so they can share in the fun too.

**The bicycle revolution is coming to your streets.**

“New tech turns regular bikes into hybrids"" -The Guardian.
“Helping people move through cities in a seamless way” - Forbes.
“Aimed at encouraging alternative methods of transportation” - CNN.
“It’s rare that a company comes along and reinvents the wheel, but it looks like that is about to happen” - The New York Times.
“Instead of adjusting your speed using a throttle or button, you'll simply pedal faster” - Engadget.
“Cycling is limited to the scale of the city, but we want to help people overcome the city” - Wired.
“The Copenhagen Wheel does for electric bicycles what Apple did for mobile computing with the smartphone and tablets” - Smithsonian.com.

*Continued use of GPS running in the background can dramatically decrease battery life.",0
1062,1233128606,"NBA Legend, Vince Carter, is the new star of Halcyon’s latest version of Dunk Nation 3X3! The Vince Carter custom edition released today, declaring DN3X3 is officially open for business. This very social game has multiple ways to connect with friends: form Club teams to compete, battle your way up the Ladder, or play real-time 3V3 pick-up matches. Gameplay is both intuitive and intense; players quickly learn to impress their peers with three-pointers, dazzling dunks, amongst other sick skills. A wide variety of character abilities means teams can create utilize various strategies to become champions. The graphics style is very hip-hop meets comic book, creating an immersive street feeling, and gives the game a playful yet competitive spirit. Now that international basketball all-star Vince Carter is here, fans may play as one of their favorite NBA players. Log in to the latest version for opportunities to win basketball shoes personally signed by Carter, and other out of game Carter-Dunk Nation merchandize!

DN3X3 is a fast paced MMO sports game, with arcade stylized graphics. It is taking Basketball gaming back to the streets, capturing the feel of half court street ball, and inspired by Hip-Hop. Dunk Nation allows players to link up with friends across the country and compete to be the best 3-on-3 team. The game features dozens of skills, tons of outfits, and wearable items to personalize your character, giving users the ability to express themselves. 

Career Mode：Compete your way through a gauntlet of CPU challengers, and develop a mastery of the game.

PVP Mode: Play 3-on-3, 2-on-2, or 1-on-1. Practice with friends, improve your game, and compete just for fun. 

Ladder Mode：Prove yourself as a true champion, compete your way up the leader board and let others know who is on top.  

-Real Time Battle-
Team up with your friends, create clubs, and take on challengers together

-5 Positions to Choose from-
Pick from center, point guard, shooting guard, small forward and power forward. Mix and match positions and employ real-time tactical coordination between teammates to achieve victory.

-Create Your Own Style-
New threads are released weekly, customize your characters look, Looking good is part of playing good. 

-Build Your Team-
Every position has it's own special attribute and over 20 characters can be signed in order to satisfy different gamers with different demands.

Homepage: https://www.dn3x3.com
Facebook: https://www.facebook.com/DN3X3
Twitter: https://twitter.com/DunkNationFans
Youtube: https://www.youtube.com/channel/UCmbqVJeLaAIrSN7hrUbjkyA
Mail: dunknationfans@gmail.com",0
